,open,high,low,close,adjclose,volume,ticker,nasdaq_pct_change,low/high,daily_pct_change,close_pct_change,pre_market_pct_change,nasdaq/stock_pct_change
2020-01-02,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0,ADV,0.013328447219192352,1.0,1e-05,,,1332.844721919235
2020-01-03,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0,ADV,-0.007855191660339544,1.0,1e-05,0.0,-1e-05,-785.5191660339543
2020-01-06,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0,ADV,0.005620384728471706,1.0,1e-05,0.0,-1e-05,562.0384728471705
2020-01-07,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0,ADV,-0.00031854247708495986,1.0,1e-05,0.0,-1e-05,-31.854247708495983
2020-01-08,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,10.899999618530273,100,ADV,0.006689046766684248,1.0,1e-05,0.04807692484037407,0.048066924840374066,668.9046766684247
2020-01-09,10.649999618530273,10.649999618530273,10.579999923706055,10.579999923706055,10.579999923706055,251000,ADV,0.008126574744484083,0.9934272584665239,-0.0066062282919657316,-0.029357771194799986,-0.022751542902834255,-1.2301383460161897
2020-01-10,10.899999618530273,11.0,10.59000015258789,10.59000015258789,10.59000015258789,5900,ADV,-0.0026695847930331418,0.9627272865988992,-0.029262848109131333,0.0009452012243809094,0.030208049333512243,0.09122778422241512
2020-01-13,10.649999618530273,10.75,10.649999618530273,10.699999809265137,10.699999809265137,32600,ADV,0.010357422631592339,0.9906976389330487,0.00468291510524781,0.010387125126751329,0.005704210021503519,2.211746828377374
2020-01-14,10.649999618530273,10.699999809265137,10.649999618530273,10.699999809265137,10.699999809265137,11500,ADV,-0.002436896778014286,0.9953270848947522,0.00468291510524781,0.0,-0.00468291510524781,-0.5203803022786873
2020-01-15,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,100,ADV,0.0007966548728952638,1.0,1e-05,0.027102800656306103,0.027092800656306103,79.66548728952638
2020-01-16,10.800000190734863,11.0,10.800000190734863,11.0,11.0,200,ADV,0.010631048141058974,0.9818181991577148,0.018191800842285156,0.0009099389526938673,-0.01728186188959129,0.5843867923371329
2020-01-17,10.75,10.9399995803833,10.600000381469727,10.600000381469727,10.600000381469727,130300,ADV,0.003399605143178608,0.9689214614301053,-0.014140906899257576,-0.03636360168457031,-0.022222694785312736,-0.24040927271482804
2020-01-21,10.850000381469727,10.850000381469727,10.75,10.75,10.75,26100,ADV,-0.0019310868474221587,0.9907833753037915,-0.00929236106695137,0.014150906899257576,0.023443267966208946,0.2078144438758564
2020-01-22,10.75,10.75,10.75,10.75,10.75,0,ADV,0.0013830140117838674,1.0,1e-05,0.0,-1e-05,138.30140117838673
2020-01-23,10.75,10.75,10.75,10.75,10.75,0,ADV,0.0019939681423002398,1.0,1e-05,0.0,-1e-05,199.39681423002395
2020-01-24,10.75,10.75,10.75,10.75,10.75,0,ADV,-0.009313533039611022,1.0,1e-05,0.0,-1e-05,-931.3533039611021
2020-01-27,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,100,ADV,-0.018851559810233676,1.0,1e-05,0.004651180533475685,0.0046411805334756855,-1885.1559810233673
2020-01-28,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,158400,ADV,0.014264766521421501,1.0,1e-05,0.0,-1e-05,1426.47665214215
2020-01-29,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,ADV,0.0005912252564013176,1.0,1e-05,0.0,-1e-05,59.122525640131755
2020-01-30,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,ADV,0.002562708443798023,1.0,1e-05,0.0,-1e-05,256.27084437980227
2020-01-31,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,ADV,-0.015914654996416755,1.0,1e-05,0.0,-1e-05,-1591.4654996416755
2020-02-03,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,ADV,0.01338222687366808,1.0,1e-05,0.0,-1e-05,1338.2226873668078
2020-02-04,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,0,ADV,0.02098144453400308,1.0,1e-05,0.0,-1e-05,2098.1444534003076
2020-02-05,10.774999618530273,10.774999618530273,10.774999618530273,10.774999618530273,10.774999618530273,25000,ADV,0.0042997561370825554,1.0,1e-05,-0.0023148677558392228,-0.002324867755839223,429.97561370825554
2020-02-06,10.774999618530273,10.774999618530273,10.774999618530273,10.774999618530273,10.774999618530273,0,ADV,0.006675027996624783,1.0,1e-05,0.0,-1e-05,667.5027996624782
2020-02-07,10.774999618530273,10.774999618530273,10.774999618530273,10.774999618530273,10.774999618530273,0,ADV,-0.005394882329740391,1.0,1e-05,0.0,-1e-05,-539.4882329740391
2020-02-10,10.774999618530273,10.774999618530273,10.774999618530273,10.774999618530273,10.774999618530273,0,ADV,0.011331313707803048,1.0,1e-05,0.0,-1e-05,1133.1313707803047
2020-02-11,10.774999618530273,10.774999618530273,10.774999618530273,10.774999618530273,10.774999618530273,0,ADV,0.0010957991559588098,1.0,1e-05,0.0,-1e-05,109.57991559588098
2020-02-12,10.850000381469727,10.850000381469727,10.800000190734863,10.800000190734863,10.800000190734863,1100,ADV,0.009027914622439681,0.9953916876518957,-0.0046196472085025635,0.0023202388018275233,0.006939886010330087,-1.9542433036495954
2020-02-13,10.800000190734863,10.800000190734863,10.699999809265137,10.699999809265137,10.699999809265137,1000,ADV,-0.0014384425219915453,0.9907407055829948,-0.00933583021049562,-0.009259294417005237,7.653579349038361e-05,0.1540776224030301
2020-02-14,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,0,ADV,0.001977967547093895,1.0,1e-05,0.0,-1e-05,197.7967547093895
2020-02-18,10.789999961853027,10.800000190734863,10.789999961853027,10.800000190734863,10.800000190734863,407600,ADV,0.00016036564169130685,0.9990740528976643,0.0009359471023357335,0.00934583021049562,0.008409883108159887,0.17134049701217205
2020-02-19,10.831999778747559,10.899999618530273,10.831999778747559,10.899999618530273,10.899999618530273,200,ADV,0.008675814939226312,0.993761482370411,0.006248517629589046,0.009259206113829244,0.0030106884842401975,1.3884597041293625
2020-02-20,10.869999885559082,10.869999885559082,10.869999885559082,10.869999885559082,10.869999885559082,500,ADV,-0.006744295515116572,1.0,1e-05,-0.0027522691762476015,-0.0027622691762476015,-674.4295515116571
2020-02-21,10.850000381469727,10.850000381469727,10.699999809265137,10.800000190734863,10.800000190734863,2400,ADV,-0.017883337524623233,0.9861750629556871,-0.0046196472085025635,-0.00643971440305291,-0.0018200671945503462,3.8711478858620527
2020-02-24,10.600000381469727,11.0,10.600000381469727,11.0,11.0,50700,ADV,-0.03710188867954778,0.9636363983154297,0.036373601684570316,0.018518500530834592,-0.017855101153735724,-1.0200224052952778
2020-02-25,11.0,11.649999618530273,10.949999809265137,10.949999809265137,10.949999809265137,221900,ADV,-0.027726076455074633,0.9399141774947589,-0.004556227543908897,-0.004545471884987551,1.0755658921345751e-05,6.085314262265262
2020-02-26,11.0,11.1899995803833,10.949999809265137,10.949999809265137,10.949999809265137,152800,ADV,0.0016920121754293582,0.9785522984702433,-0.004556227543908897,0.0,0.004556227543908897,-0.3713625272494052
2020-02-27,11.180000305175781,11.180000305175781,11.170000076293945,11.180000305175781,11.180000305175781,800,ADV,-0.04613182731047061,0.9991055251691535,1e-05,0.02100461186456215,0.02099461186456215,-4613.182731047061
2020-02-28,11.180000305175781,11.180000305175781,11.180000305175781,11.180000305175781,11.180000305175781,0,ADV,0.00010385226940567982,1.0,1e-05,0.0,-1e-05,10.385226940567982
2020-03-02,10.600000381469727,11.59000015258789,10.600000381469727,11.09000015258789,11.09000015258789,118100,ADV,0.044914576985011,0.9145815566795217,0.044193928257550245,-0.008050102873988774,-0.05224403113153902,1.0163065098730533
2020-03-03,11.09000015258789,11.09000015258789,11.09000015258789,11.09000015258789,11.09000015258789,0,ADV,-0.029945821009265572,1.0,1e-05,0.0,-1e-05,-2994.582100926557
2020-03-04,11.09000015258789,11.100000381469727,11.09000015258789,11.100000381469727,11.100000381469727,800,ADV,0.038461140546626416,0.9990990785100755,0.0009109214899244889,0.0009017338813563924,-9.187608568096434e-06,42.22223426720854
2020-03-05,11.100000381469727,11.100000381469727,11.100000381469727,11.100000381469727,11.100000381469727,0,ADV,-0.030993259641753035,1.0,1e-05,0.0,-1e-05,-3099.3259641753034
2020-03-06,11.100000381469727,11.100000381469727,11.100000381469727,11.100000381469727,11.100000381469727,0,ADV,-0.018649430797928912,1.0,1e-05,0.0,-1e-05,-1864.943079792891
2020-03-09,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,200,ADV,-0.07287402343694394,1.0,1e-05,0.005405357106342601,0.005395357106342601,-7287.402343694393
2020-03-10,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,0,ADV,0.04950140308971451,1.0,1e-05,0.0,-1e-05,4950.140308971451
2020-03-11,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,11.15999984741211,0,ADV,-0.047002450227701664,1.0,1e-05,0.0,-1e-05,-4700.245022770166
